curve_id,t_s,P_Torr_meas,P_Torr_ideal
CURVE_02,155.3956834532374,0.0021634316900216487,0.0020925787415535203
CURVE_02,159.71223021582733,0.00206812954702169,0.002092377913494108
CURVE_02,164.02877697841726,0.00207144683389286,0.002092244126566611
CURVE_02,168.34532374100718,0.0020710287124572077,0.0020921550008636512
CURVE_02,172.66187050359713,0.002086998788116175,0.002092095627417556
CURVE_02,176.97841726618705,0.002061580513400793,0.002092056074224883
CURVE_02,181.29496402877697,0.0020378660322870005,0.0020920297248186504
CURVE_02,185.6115107913669,0.0021079255938017648,0.0020920121714642454
CURVE_02,189.92805755395682,0.002026878368555142,0.002092000477832589
CURVE_02,194.24460431654674,0.0021631496254678195,0.002091992687810342
CURVE_02,198.5611510791367,0.002133416385940478,0.0020919874982808285
CURVE_02,202.87769784172662,0.002105000310654644,0.0020919840411383808
CURVE_02,207.19424460431654,0.0021087260185233612,0.0020919817380714327
CURVE_02,211.51079136690646,0.002156440493868866,0.002091980203822425
CURVE_02,215.82733812949638,0.0020867996355056436,0.0020919791817418385
CURVE_02,220.14388489208633,0.002111534510968585,0.002091978500855802
CURVE_02,224.46043165467626,0.0020287355702403487,0.002091978047265547
CURVE_02,228.77697841726618,0.00206213725723089,0.002091977745094392
CURVE_02,233.0935251798561,0.002118153397524526,0.0020919775437950794
CURVE_02,237.41007194244602,0.0020953950074041054,0.002091977409694214
CURVE_02,241.72661870503595,0.0020773540587476777,0.0020919773203593728
CURVE_02,246.0431654676259,0.0020815434372503734,0.002091977260846604
CURVE_02,250.35971223021582,0.002056930189387101,0.0020919772212005974
CURVE_02,254.67625899280574,0.0020733397517102774,0.002091977194789361
CURVE_02,258.9928057553957,0.002078438641836222,0.002091977177194817
CURVE_02,263.3093525179856,0.002126529134384964,0.0020919771654737455
CURVE_02,267.62589928057554,0.0020448973493192414,0.0020919771576654437
CURVE_02,271.94244604316543,0.0020931342750876896,0.0020919771524637366
CURVE_02,276.2589928057554,0.0020692013999322315,0.0020919771489984816
CURVE_02,280.57553956834533,0.0021192672875980805,0.0020919771466900105
CURVE_02,284.89208633093523,0.002067783725824477,0.002091977145152161
CURVE_02,289.2086330935252,0.00210206913970075,0.0020919771441276825
CURVE_02,293.5251798561151,0.00212055900177282,0.0020919771434451985
CURVE_02,297.841726618705,0.0020910078733159493,0.002091977142990544
CURVE_02,302.158273381295,0.0021214452417597,0.002091977142687664
CURVE_02,306.47482014388487,0.0020554788919098,0.002091977142485892
CURVE_02,310.7913669064748,0.0020961177396508195,0.0020919771423514766
CURVE_02,315.1079136690647,0.00201348759374657,0.002091977142261932
CURVE_02,319.42446043165467,0.002009885992959706,0.0020919771422022795
CURVE_02,323.7410071942446,0.002110922294638914,0.0020919771421625405
CURVE_02,328.0575539568345,0.0021135204911260563,0.0020919771421360673
CURVE_02,332.37410071942446,0.002085591020602872,0.0020919771421184317
CURVE_02,336.69064748201436,0.0020364417413448743,0.002091977142106683
CURVE_02,341.0071942446043,0.002057888160417998,0.002091977142098856
CURVE_02,345.32374100719426,0.0020693530886787648,0.0020919771420936425
CURVE_02,349.64028776978415,0.0021111875187603073,0.002091977142090169
CURVE_02,353.9568345323741,0.002188635192846402,0.002091977142087855
CURVE_02,358.273381294964,0.0021361190155067024,0.0020919771420863137
CURVE_02,362.58992805755395,0.002064782845550692,0.0020919771420852868
CURVE_02,366.90647482014384,0.002039919517385688,0.002091977142084603
CURVE_02,371.2230215827338,0.0020889172801913745,0.002091977142084147
CURVE_02,375.53956834532374,0.0020742770067831585,0.0020919771420838435
CURVE_02,379.85611510791364,0.002040994189362674,0.0020919771420836414
CURVE_02,384.1726618705036,0.0020944553264465103,0.0020919771420835065
CURVE_02,388.4892086330935,0.002034995781773914,0.0020919771420834167
CURVE_02,392.80575539568343,0.0021389968219864925,0.002091977142083357
CURVE_02,397.1223021582734,0.0021232444427595827,0.002091977142083317
CURVE_02,401.4388489208633,0.00213101643099818,0.0020919771420832905
CURVE_02,405.75539568345323,0.0020734428001332565,0.0020919771420832727
CURVE_02,410.0719424460431,0.0020935775320021113,0.002091977142083261
CURVE_02,414.3884892086331,0.002068873655096999,0.0020919771420832532
CURVE_02,418.705035971223,0.002075030832821453,0.002091977142083248
CURVE_02,423.0215827338129,0.0020703596608960184,0.0020919771420832445
CURVE_02,427.33812949640287,0.002055870549111375,0.0020919771420832424
CURVE_02,431.65467625899277,0.002046580560297841,0.0020919771420832406
CURVE_02,435.9712230215827,0.002089656332916755,0.0020919771420832398
CURVE_02,440.28776978417267,0.0020873186666654554,0.002091977142083239
CURVE_02,444.60431654676256,0.0020719112713634895,0.0020919771420832385
CURVE_02,448.9208633093525,0.0021110809181073523,0.002091977142083238
CURVE_02,453.2374100719424,0.0020317049664422514,0.002091977142083238
CURVE_02,457.55395683453236,0.0020258659436623683,0.002091977142083238
CURVE_02,461.8705035971223,0.002099309238311532,0.0020919771420832376
CURVE_02,466.1870503597122,0.00210730060904604,0.0020919771420832376
CURVE_02,470.50359712230215,0.002076984191248204,0.0020919771420832376
CURVE_02,474.82014388489205,0.0021157860880824655,0.0020919771420832376
CURVE_02,479.136690647482,0.0020911071899236988,0.0020919771420832376
CURVE_02,483.4532374100719,0.0020343708372254172,0.0020919771420832376
CURVE_02,487.76978417266184,0.0020573760865278882,0.0020919771420832376
CURVE_02,492.0863309352518,0.002106200311720405,0.0020919771420832376
CURVE_02,496.4028776978417,0.0021083657220072644,0.0020919771420832376
CURVE_02,500.71942446043164,0.0020083025297410696,0.0020919771420832376
CURVE_02,505.03597122302153,0.002138979690270228,0.0020919771420832376
CURVE_02,509.3525179856115,0.002113607403143736,0.0020919771420832376
CURVE_02,513.6690647482014,0.0021312995278032465,0.0020919771420832376
CURVE_02,517.9856115107914,0.002071152643532418,0.0020919771420832376
CURVE_02,522.3021582733812,0.0020937447800956546,0.0020919771420832376
CURVE_02,526.6187050359712,0.0020233372708547983,0.0020919771420832376
CURVE_02,530.9352517985611,0.002180794188923004,0.0020919771420832376
CURVE_02,535.2517985611511,0.00209133219797154,0.0020919771420832376
CURVE_02,539.568345323741,0.002147460915185938,0.0020919771420832376
CURVE_02,543.8848920863309,0.002079331578743713,0.0020919771420832376
CURVE_02,548.2014388489208,0.0020840455343907683,0.0020919771420832376
CURVE_02,552.5179856115108,0.00203434147294318,0.0020919771420832376
CURVE_02,556.8345323741007,0.0020927040688524445,0.0020919771420832376
CURVE_02,561.1510791366907,0.0021314598186916753,0.0020919771420832376
CURVE_02,565.4676258992805,0.002056832105643202,0.0020919771420832376
CURVE_02,569.7841726618705,0.0020953368699075737,0.0020919771420832376
CURVE_02,574.1007194244604,0.0021133172914139177,0.0020919771420832376
CURVE_02,578.4172661870504,0.002082607739835244,0.0020919771420832376
CURVE_02,582.7338129496403,0.0020964306215487875,0.0020919771420832376
CURVE_02,587.0503597122301,0.0020822493795228793,0.0020919771420832376
CURVE_02,591.3669064748201,0.002059269670165151,0.0020919771420832376
CURVE_02,595.68345323741,0.0020940040245435157,0.0020919771420832376
CURVE_02,600.0,0.0020630720386727655,0.0020919771420832376
CURVE_03,0.0,1.0603996470982415,1.0561187478503462
CURVE_03,4.316546762589928,0.9048471429520989,0.8817352986197514
CURVE_03,8.633093525179856,0.7537409498070382,0.7361846368958543
CURVE_03,12.949640287769784,0.6137708814212969,0.6146995118926751
CURVE_03,17.26618705035971,0.5114463688680463,0.5133008963024931
CURVE_03,21.58273381294964,0.42058247140894117,0.42866766039532794
CURVE_03,25.899280575539567,0.3543378618210559,0.3580277943732183
CURVE_03,30.215827338129493,0.3009762316306555,0.29906761616267263
CURVE_03,34.53237410071942,0.251303077708693,0.2498559909094304
CURVE_03,38.84892086330935,0.2091084372386629,0.20878108012104352
CURVE_03,43.16546762589928,0.17707726746094943,0.17449754878892637
CURVE_03,47.482014388489205,0.14418233919540557,0.1458825013538735
CURVE_03,51.798561151079134,0.1218976772950151,0.12199870327665355
CURVE_03,56.115107913669064,0.10314334234581,0.10206388360221046
CURVE_03,60.43165467625899,0.08618047353930752,0.08542511307803681
CURVE_03,64.74820143884892,0.07265640193918713,0.07153741862795666
CURVE_03,69.06474820143885,0.06030887742697308,0.059945933736775786
CURVE_03,73.38129496402877,0.050035500652154535,0.05027100011367175
CURVE_03,77.6978417266187,0.04241870455807218,0.04219573266603992
CURVE_03,82.01438848920863,0.03492096481300113,0.035455640496822496
CURVE_03,86.33093525179856,0.02908559322730328,0.029829963979709873
CURVE_03,90.64748201438849,0.025341117681690117,0.025134444173655544
CURVE_03,94.96402877697841,0.021164085353618592,0.021215287751848926
CURVE_03,99.28057553956835,0.0180265493663407,0.017944129777223112
CURVE_03,103.59712230215827,0.014863315810707966,0.015213829339246355
CURVE_03,107.91366906474819,0.012903729215409629,0.012934960345623754
CURVE_03,112.23021582733813,0.01096004658694974,0.011032882531087397
CURVE_03,116.54676258992805,0.009336971683267886,0.009445296749422866
CURVE_03,120.86330935251797,0.007832007129969173,0.008120204476708595
CURVE_03,125.17985611510791,0.0070078266414726606,0.0070142046929576275
CURVE_03,129.49640287769785,0.006171932988703469,0.006091072359575622
CURVE_03,133.81294964028777,0.0053496013098028655,0.005320571933214623
CURVE_03,138.1294964028777,0.004629478892634718,0.004677467054797565
CURVE_03,142.44604316546761,0.004141609263141355,0.0041406939778543955
CURVE_03,146.76258992805754,0.003725886578432204,0.003692671663297819
CURVE_03,151.0791366906475,0.003179634244986078,0.003318725944030892
CURVE_03,155.3956834532374,0.0029793004264087376,0.003006608898931348
CURVE_03,159.71223021582733,0.0027609996301496496,0.0027460976941697454
CURVE_03,164.02877697841726,0.002600143950038804,0.0025286597526286243
CURVE_03,168.34532374100718,0.002405660031682766,0.0023471732846476953
CURVE_03,172.66187050359713,0.0022283040105479223,0.002195694026581026
CURVE_03,176.97841726618705,0.0020896096418247666,0.0020692605471061844
CURVE_03,181.29496402877697,0.0019867891789158896,0.0019637317444427867
CURVE_03,185.6115107913669,0.001875516359746057,0.0018756512119934188
CURVE_03,189.92805755395682,0.0017834117613333479,0.0018021340299468247
CURVE_03,194.24460431654674,0.0017580884179467316,0.0017407722749054485
CURVE_03,198.5611510791367,0.0017179200305078284,0.001689556152674709
CURVE_03,202.87769784172662,0.0016976003035444253,0.0016468081710600167
CURVE_03,207.19424460431654,0.0016383595492858135,0.0016111281966195996
CURVE_03,211.51079136690646,0.0015666440659072589,0.0015813475958056586
CURVE_03,215.82733812949638,0.0015627798657773461,0.0015564909584692074
CURVE_03,220.14388489208633,0.0015562852349765553,0.001535744150050667
CURVE_03,224.46043165467626,0.0015475433822713675,0.0015184276460630415
CURVE_03,228.77697841726618,0.0014980852403855742,0.0015039742754865111
CURVE_03,233.0935251798561,0.0014568753173114283,0.0014919106440992634
CURVE_03,237.41007194244602,0.0014671233450647826,0.0014818416292990961
CURVE_03,241.72661870503595,0.0014823284716217072,0.0014734374385714881
CURVE_03,246.0431654676259,0.0014958485662330155,0.0014664228077274815
CURVE_03,250.35971223021582,0.0015113719779647294,0.001460567985119036
CURVE_03,254.67625899280574,0.0013912415029228898,0.001455681206536004
CURVE_03,258.9928057553957,0.0014466861101689649,0.001451602414313481
CURVE_03,263.3093525179856,0.0014496498540107173,0.0014481980149301575
CURVE_03,267.62589928057554,0.0014177632914746873,0.0014453565033922136
CURVE_03,271.94244604316543,0.0014208235794111997,0.001442984811087304
CURVE_03,276.2589928057554,0.0014450492923266695,0.0014410052574891374
CURVE_03,280.57553956834533,0.0014084796998464788,0.00143935300587121
CURVE_03,284.89208633093523,0.001441207215739655,0.0014379739396961526
CURVE_03,289.2086330935252,0.0013966205037667773,0.0014368228901256443
CURVE_03,293.5251798561151,0.0014450450469487427,0.0014358621565961512
CURVE_03,297.841726618705,0.0014373260114134867,0.0014350602720046087
CURVE_03,302.158273381295,0.0014642217199315587,0.0014343909720599167
CURVE_03,306.47482014388487,0.0014459626994404752,0.0014338323350432075
CURVE_03,310.7913669064748,0.0014110086373934085,0.0014333660638012732
CURVE_03,315.1079136690647,0.0014067094193996015,0.0014329768864561423
CURVE_03,319.42446043165467,0.0014024371551772062,0.0014326520562021148
CURVE_03,323.7410071942446,0.001428505797730796,0.0014323809338070122
CURVE_03,328.0575539568345,0.0014133854240141314,0.0014321546391432155
CURVE_03,332.37410071942446,0.001420848156509006,0.0014319657603350173
CURVE_03,336.69064748201436,0.0014204684076133125,0.0014318081109959305
CURVE_03,341.0071942446043,0.001384585330958222,0.0014316765276046986
CURVE_03,345.32374100719426,0.0014651712931663232,0.001431566700383422
CURVE_03,349.64028776978415,0.001415664243735514,0.0014314750321385132
CURVE_03,353.9568345323741,0.001429105790221966,0.0014313985204410763
CURVE_03,358.273381294964,0.0014594543706308379,0.0014313346592877347
CURVE_03,362.58992805755395,0.0014919753064635527,0.0014312813570209865
CURVE_03,366.90647482014384,0.0014749130662510684,0.0014312368678207168
CURVE_03,371.2230215827338,0.0014572810555551206,0.0014311997345229904
CURVE_03,375.53956834532374,0.001444366666926108,0.0014311687408932626
CURVE_03,379.85611510791364,0.0014719032007642428,0.0014311428717907993
CURVE_03,384.1726618705036,0.0014366473987855225,0.0014311212799195615
CURVE_03,388.4892086330935,0.0013810116567575094,0.0014311032580765464
CURVE_03,392.80575539568343,0.0014303043903059604,0.0014310882159886192
CURVE_03,397.1223021582734,0.001435581651315336,0.001431075660979178
CURVE_03,401.4388489208633,0.0014174176090257955,0.0014310651818314137
CURVE_03,405.75539568345323,0.001368544806997727,0.0014310564353196425
CURVE_03,410.0719424460431,0.001432890972570647,0.001431049134967564
CURVE_03,414.3884892086331,0.0014474146841509004,0.0014310430416652434
CURVE_03,418.705035971223,0.0013905326213296113,0.0014310379558374958
CURVE_03,423.0215827338129,0.0013938218848237541,0.0014310337109071575
CURVE_03,427.33812949640287,0.0014299670903105935,0.001431030167839152
CURVE_03,431.65467625899277,0.0014425238140056797,0.001431027210586643
CURVE_03,435.9712230215827,0.0014094700877023251,0.0014310247422901308
CURVE_03,440.28776978417267,0.001443570060853114,0.001431022682104991
CURVE_03,444.60431654676256,0.0013990920231693427,0.001431020962553556
CURVE_03,448.9208633093525,0.0014342883948383954,0.0014310195273150037
CURVE_03,453.2374100719424,0.001394538130767477,0.0014310183293806704
CURVE_03,457.55395683453236,0.0014545410025061194,0.0014310173295143658
CURVE_03,461.8705035971223,0.001450011930242994,0.0014310164949672636
CURVE_03,466.1870503597122,0.0014665797656433024,0.0014310157984052704
CURVE_03,470.50359712230215,0.0014032986120849698,0.0014310152170137478
CURVE_03,474.82014388489205,0.0014169651255130638,0.0014310147317502598
CURVE_03,479.136690647482,0.001429254420627937,0.0014310143267208715
CURVE_03,483.4532374100719,0.001412449889718042,0.0014310139886595718
CURVE_03,487.76978417266184,0.0013857878837420974,0.0014310137064937694
CURVE_03,492.0863309352518,0.0014132101815129486,0.0014310134709816296
CURVE_03,496.4028776978417,0.00148477769766795,0.001431013274409375
CURVE_03,500.71942446043164,0.0014319533749163472,0.0014310131103386341
CURVE_03,505.03597122302153,0.0014094741405682339,0.001431012973395564
CURVE_03,509.3525179856115,0.001436783609703904,0.0014310128590948401
CURVE_03,513.6690647482014,0.0014331672201743618,0.0014310127636927472
CURVE_03,517.9856115107914,0.001397085761862515,0.0014310126840645615
CURVE_03,522.3021582733812,0.0014148868040664189,0.0014310126176022037
CURVE_03,526.6187050359712,0.001459991771379781,0.0014310125621288194
CURVE_03,530.9352517985611,0.0014379048859510574,0.0014310125158274766
CURVE_03,535.2517985611511,0.0014099433951090556,0.0014310124771816587
CURVE_03,539.568345323741,0.001410827630417984,0.0014310124449255907
CURVE_03,543.8848920863309,0.0014882845494700416,0.0014310124180027832
CURVE_03,548.2014388489208,0.00147882639019676,0.0014310123955314279
CURVE_03,552.5179856115108,0.0014415855939022438,0.001431012376775516
CURVE_03,556.8345323741007,0.001427953371873437,0.001431012361120731
CURVE_03,561.1510791366907,0.0014001211453597649,0.0014310123480543284
CURVE_03,565.4676258992805,0.0014331223162543658,0.0014310123371483422
CURVE_03,569.7841726618705,0.0014034607832766012,0.0014310123280455657
CURVE_03,574.1007194244604,0.0014242824619089107,0.0014310123204478544
